Species;Date;Year;Quarter;Month;Index;Appr. status;Seqno;Haul;Validity;Station name;Subsam;Processing;Size;Sex;Subdiv;Rect;ICES;Lat;Long;Bottom depth;Duration;Dist.;Doorspread;Opening;Headropedepth;Swept area;Kg/hour;Tot. no./hour;Lengthcl.;No./hour;Length measure type;DNA sampleID;NumberToSample;SMHI serial no
greater weever;2018-08-30;2018;3;8;OXBH.2018.148;Locked;10131;148;V;14 W VINGA;0;0;9;;20;4456;44G1;5740,37;1112,24;39,4;30;1,85;75,3;4,5;;0,5160;21,06;191,1;310;7,2;Total length TL;;;149
greater weever;2019-01-24;2019;1;1;OXBH.2019.3;Locked;10001;3;V;NORDSJÖN 427;;;;;4B;4352;43F7;5708,55;0734,54;46,7;30;1,87;;;;;;;;;;;;2
greater weever;2019-01-24;2019;1;1;OXBH.2019.5;Locked;10002;5;V;NORDSJÖN 361;0;0;9;;4B;4252;42F7;5658,06;0713,98;32,5;30;1,86;71,4;4,6;;0,4920;6,64;38;160;2;Total length TL;;;4
greater weever;2019-01-24;2019;1;1;OXBH.2019.5;Locked;10002;5;V;NORDSJÖN 361;0;0;9;;4B;4252;42F7;5658,06;0713,98;32,5;30;1,86;71,4;4,6;;0,4920;6,64;38;230;2;Total length TL;;;4
greater weever;2019-01-24;2019;1;1;OXBH.2019.5;Locked;10002;5;V;NORDSJÖN 361;0;0;9;;4B;4252;42F7;5658,06;0713,98;32,5;30;1,86;71,4;4,6;;0,4920;6,64;38;240;2;Total length TL;;;4
greater weever;2019-01-24;2019;1;1;OXBH.2019.5;Locked;10002;5;V;NORDSJÖN 361;0;0;9;;4B;4252;42F7;5658,06;0713,98;32,5;30;1,86;71,4;4,6;;0,4920;6,64;38;250;2;Total length TL;;;4
greater weever;2019-01-24;2019;1;1;OXBH.2019.5;Locked;10002;5;V;NORDSJÖN 361;0;0;9;;4B;4252;42F7;5658,06;0713,98;32,5;30;1,86;71,4;4,6;;0,4920;6,64;38;260;4;Total length TL;;;4
greater weever;2019-01-24;2019;1;1;OXBH.2019.5;Locked;10002;5;V;NORDSJÖN 361;0;0;9;;4B;4252;42F7;5658,06;0713,98;32,5;30;1,86;71,4;4,6;;0,4920;6,64;38;290;6;Total length TL;;;4
greater weever;2019-01-24;2019;1;1;OXBH.2019.5;Locked;10002;5;V;NORDSJÖN 361;0;0;9;;4B;4252;42F7;5658,06;0713,98;32,5;30;1,86;71,4;4,6;;0,4920;6,64;38;300;2;Total length TL;;;4
greater weever;2019-01-24;2019;1;1;OXBH.2019.5;Locked;10002;5;V;NORDSJÖN 361;0;0;9;;4B;4252;42F7;5658,06;0713,98;32,5;30;1,86;71,4;4,6;;0,4920;6,64;38;310;4;Total length TL;;;4
greater weever;2019-01-24;2019;1;1;OXBH.2019.5;Locked;10002;5;V;NORDSJÖN 361;0;0;9;;4B;4252;42F7;5658,06;0713,98;32,5;30;1,86;71,4;4,6;;0,4920;6,64;38;320;4;Total length TL;;;4
greater weever;2019-01-24;2019;1;1;OXBH.2019.5;Locked;10002;5;V;NORDSJÖN 361;0;0;9;;4B;4252;42F7;5658,06;0713,98;32,5;30;1,86;71,4;4,6;;0,4920;6,64;38;330;4;Total length TL;;;4
greater weever;2019-01-24;2019;1;1;OXBH.2019.5;Locked;10002;5;V;NORDSJÖN 361;0;0;9;;4B;4252;42F7;5658,06;0713,98;32,5;30;1,86;71,4;4,6;;0,4920;6,64;38;340;2;Total length TL;;;4
greater weever;2019-01-24;2019;1;1;OXBH.2019.5;Locked;10002;5;V;NORDSJÖN 361;0;0;9;;4B;4252;42F7;5658,06;0713,98;32,5;30;1,86;71,4;4,6;;0,4920;6,64;38;350;2;Total length TL;;;4
greater weever;2019-01-24;2019;1;1;OXBH.2019.5;Locked;10002;5;V;NORDSJÖN 361;0;0;9;;4B;4252;42F7;5658,06;0713,98;32,5;30;1,86;71,4;4,6;;0,4920;6,64;38;370;2;Total length TL;;;4
greater weever;2019-01-24;2019;1;1;OXBH.2019.6;Locked;10003;6;V;NORDSJÖN 357;0;0;9;;4B;4251;42F6;5635,46;0659,38;38,7;30;1,88;73,9;4,7;;0,5150;,136;2;240;2;Total length TL;;;7
greater weever;2019-01-25;2019;1;1;OXBH.2019.18;Locked;10004;18;V;20 N HANSTHOLM;0;0;9;;20;4353;43F8;5727,37;0835,42;54;30;1,83;75;4,4;;0,5080;,55;6;230;2;Total length TL;;;16
greater weever;2019-01-25;2019;1;1;OXBH.2019.18;Locked;10004;18;V;20 N HANSTHOLM;0;0;9;;20;4353;43F8;5727,37;0835,42;54;30;1,83;75;4,4;;0,5080;,55;6;240;2;Total length TL;;;16
greater weever;2019-01-25;2019;1;1;OXBH.2019.18;Locked;10004;18;V;20 N HANSTHOLM;0;0;9;;20;4353;43F8;5727,37;0835,42;54;30;1,83;75;4,4;;0,5080;,55;6;260;2;Total length TL;;;16
greater weever;2019-01-25;2019;1;1;OXBH.2019.19;Locked;10005;19;V;24 N HANSTHOLM;;;;;20;4453;44F8;5731,61;0839,04;67,8;30;1,85;;;;;;;;;;;;20
greater weever;2019-01-25;2019;1;1;OXBH.2019.21;Locked;10006;21;V;31 N HANSTHOLM;;;;;20;4453;44F8;5737,25;0847,21;83,2;30;1,88;;;;;;;;;;;;22
greater weever;2019-01-25;2019;1;1;OXBH.2019.23;Locked;10007;23;V;36 N HANSTHOLM;;;;;20;4453;44F8;5745,79;0844,25;219,4;30;1,84;;;;;;;;;;;;25
greater weever;2019-01-25;2019;1;1;OXBH.2019.24;Locked;10017;24;I;36 N HANSTHOLM;;;;;20;4453;44F8;5746,47;0846,03;220,3;24;1,36;;;;;;;;;;;;25
greater weever;2019-01-26;2019;1;1;OXBH.2019.32;Locked;10018;32;V;30 N HIRTSHALS;;;;;20;4554;45F9;5804,43;0949,26;256,3;30;1,92;;;;;;;;;;;;31
greater weever;2019-01-26;2019;1;1;OXBH.2019.34;Locked;10019;34;V;27 N HIRTSHALS;;;;;20;4554;45F9;5801,86;0952,04;154,3;30;1,86;;;;;;;;;;;;33
greater weever;2019-01-26;2019;1;1;OXBH.2019.36;Locked;10020;36;V;24 N HIRTSHALS;;;;;20;4454;44F9;5757,51;0948,85;103,3;30;1,86;;;;;;;;;;;;35
greater weever;2019-01-26;2019;1;1;OXBH.2019.37;Locked;10030;37;V;17 N HIRTSHALS;;;;;20;4454;44F9;5754,05;0954,21;61,8;30;1,88;;;;;;;;;;;;38
greater weever;2019-01-27;2019;1;1;OXBH.2019.46;Locked;10031;46;V;NW SKÄGGA;;;;;20;4556;45G1;5829,99;1107,01;57,1;30;1,9;;;;;;;;;;;;45
greater weever;2019-01-27;2019;1;1;OXBH.2019.48;Locked;10032;48;V;KILEBOJEN;;;;;20;4655;46G0;5834,01;1053,36;74,2;30;1,89;;;;;;;;;;;;47
greater weever;2019-01-27;2019;1;1;OXBH.2019.50;Locked;10033;50;V;PERSGRUND;;;;;20;4655;46G0;5840,2;1049,32;84;30;1,87;;;;;;;;;;;;49
greater weever;2019-01-27;2019;1;1;OXBH.2019.51;Locked;10039;51;V;5 W VÄDERÖARNA;;;;;20;4655;46G0;5833,99;1050,69;86,1;30;1,87;;;;;;;;;;;;52
greater weever;2019-01-28;2019;1;1;OXBH.2019.61;Locked;10040;61;V;12 W HÅLLÖ;;;;;20;4555;45G0;5822,26;1050,67;130,4;30;1,89;;;;;;;;;;;;60
greater weever;2019-01-28;2019;1;1;OXBH.2019.63;Locked;10041;63;I;7 W HÅLLÖ;;;;;20;4555;45G0;5817,7;1058,27;;2;;;;;;;;;;;;;62
greater weever;2019-01-28;2019;1;1;OXBH.2019.64;Locked;10042;64;V;19 W MÅSESKÄR;;;;;20;4555;45G0;5805,32;1043,92;228,6;30;1,84;;;;;;;;;;;;65
greater weever;2019-01-28;2019;1;1;OXBH.2019.66;Locked;10043;66;V;7,5 NE SKAGENS REV;;;;;20;4455;44G0;5752,68;1059,69;74;30;1,85;;;;;;;;;;;;67
greater weever;2019-01-29;2019;1;1;OXBH.2019.75;Locked;10044;75;V;11 N HIRTSHALS;;;;;20;4454;44F9;5745,39;0947,48;38,1;30;1,86;;;;;;;;;;;;74
greater weever;2019-01-29;2019;1;1;OXBH.2019.76;Locked;10045;76;V;7,5 N HIRTSHALS;;;;;20;4455;44G0;5744,7;1009;83;30;1,84;;;;;;;;;;;;77
greater weever;2019-01-29;2019;1;1;OXBH.2019.79;Locked;10046;79;V;4,5 N SKAGEN;;;;;20;4455;44G0;5749,92;1034,13;105,6;30;1,86;;;;;;;;;;;;80
greater weever;2019-01-29;2019;1;1;OXBH.2019.81;Locked;10053;81;V;6,5 ENE SKAGENS REV;;;;;20;4455;44G0;5748,69;1059,79;48,4;30;1,86;;;;;;;;;;;;82
greater weever;2019-01-30;2019;1;1;OXBH.2019.90;Locked;10054;90;V;HERTAS FLAK;;;;;20;4455;44G0;5740,78;1057,16;31,4;30;1,89;;;;;;;;;;;;89
greater weever;2019-01-30;2019;1;1;OXBH.2019.91;Locked;10055;91;V;13 W MARSTRAND;;;;;20;4456;44G1;5751,87;1113,1;63,3;30;1,85;;;;;;;;;;;;92
greater weever;2019-01-30;2019;1;1;OXBH.2019.93;Locked;10056;93;V;9 W MÅSESKÄR;;;;;20;4556;45G1;5803,57;1104,94;131,3;30;1,84;;;;;;;;;;;;
greater weever;2019-01-30;2019;1;1;OXBH.2019.94;Locked;10057;94;V;7 W HÅLLÖ;;;;;20;4555;45G0;5817,59;1057,87;108,5;30;1,86;;;;;;;;;;;;95
greater weever;2019-01-31;2019;1;1;OXBH.2019.99;Locked;10064;99;V;LÄSÖ RÄNNA;;;;;21;4355;43G0;5728,25;1052,41;40,2;30;1,84;;;;;;;;;;;;100
greater weever;2019-01-31;2019;1;1;OXBH.2019.101;Locked;10067;101;I;4 N BÖCHERS BANK;;;;;21;4356;43G1;5724,17;1119,32;39,9;22;1,35;;;;;;;;;;;;102
greater weever;2019-02-01;2019;1;2;OXBH.2019.110;Locked;10068;110;V;YTTRE LAHOLMSBUKTEN;;;;;21;4257;42G2;5632,86;1233,6;23;30;1,84;;;;;;;;;;;;109
greater weever;2019-02-01;2019;1;2;OXBH.2019.111;Locked;10069;111;V;SKÄLDERVIKEN;;;;;21;4157;41G2;5620,25;1236,4;23,1;30;1,86;;;;;;;;;;;;112
greater weever;2019-02-01;2019;1;2;OXBH.2019.113;Locked;10070;113;V;7 NW KULLEN;0;0;9;;21;4157;41G2;5622;1215,84;32,8;30;1,87;75,5;4,4;;0,5230;,166;2;240;2;Total length TL;;;114
greater weever;2019-02-01;2019;1;2;OXBH.2019.115;Locked;10071;115;V;6 NE LYSEGRUND;;;;;21;4156;41G1;5621,15;1154,33;31,3;30;1,88;;;;;;;;;;;;116
greater weever;2019-02-02;2019;1;2;OXBH.2019.124;Locked;10076;124;V;7 N HJELM;;;;;21;4155;41G0;5613,06;1057,53;21,7;30;1,87;;;;;;;;;;;;123
greater weever;2019-02-02;2019;1;2;OXBH.2019.126;Locked;10077;126;V;6 E GRENÅ;;;;;21;4156;41G1;5627,29;1105,25;18,6;30;1,9;;;;;;;;;;;;125
greater weever;2019-02-02;2019;1;2;OXBH.2019.127;Locked;10078;127;V;7 S ANHOLT KNOB;;;;;21;4256;42G1;5635,56;1149,34;34;30;1,87;;;;;;;;;;;;130
greater weever;2019-02-02;2019;1;2;OXBH.2019.128;Locked;10079;128;V;FYRBANKEN;0;0;9;;21;4256;42G1;5647,35;1152,38;44,2;30;1,86;82,2;4,5;;0,5660;,466;4;240;2;Total length TL;;;129
greater weever;2019-02-02;2019;1;2;OXBH.2019.128;Locked;10079;128;V;FYRBANKEN;0;0;9;;21;4256;42G1;5647,35;1152,38;44,2;30;1,86;82,2;4,5;;0,5660;,466;4;270;2;Total length TL;;;129
greater weever;2019-02-03;2019;1;2;OXBH.2019.138;Locked;10090;138;V;SW MORUPS BANK;;;;;21;4257;42G2;5649,09;1212,95;38,9;30;1,88;;;;;;;;;;;;137
greater weever;2019-02-03;2019;1;2;OXBH.2019.140;Locked;10091;140;V;MORUPS BANK;0;0;9;;21;4257;42G2;5652,56;1217,48;26,6;30;1,89;73,7;4,8;;0,5160;,18;2;240;2;Total length TL;;;139
greater weever;2019-02-03;2019;1;2;OXBH.2019.141;Locked;10092;141;V;SANDEN;;;;;21;4256;42G1;5655,62;1141,37;56,2;30;1,83;;;;;;;;;;;;146
greater weever;2019-02-03;2019;1;2;OXBH.2019.142;Locked;10094;142;V;E FLADEN;0;0;9;;21;4356;43G1;5705,96;1149,78;54,5;30;1,86;80,5;4,4;;0,5550;,276;2;280;2;Total length TL;;;145
greater weever;2019-02-03;2019;1;2;OXBH.2019.143;Locked;10095;143;V;W GROVES FLAK;;;;;21;4356;43G1;5709,69;1126,88;69,1;30;1,87;;;;;;;;;;;;144
greater weever;2019-02-04;2019;1;2;OXBH.2019.152;Locked;10100;152;V;GALTABÄCK;;;;;21;4357;43G2;5701,25;1212,36;30,1;30;1,93;;;;;;;;;;;;151
greater weever;2019-02-04;2019;1;2;OXBH.2019.153;Locked;10101;153;V;INRE VÄRÖTUBEN;;;;;21;4357;43G2;5711,48;1203,43;31,1;30;1,91;;;;;;;;;;;;154
greater weever;2019-02-04;2019;1;2;OXBH.2019.156;Locked;10102;156;V;W FLADEN;0;0;9;;21;4356;43G1;5711,1;1139,56;73,8;30;1,88;109,2;4,4;;0,7600;21;200;180;6;Total length TL;;;160
greater weever;2019-02-04;2019;1;2;OXBH.2019.156;Locked;10102;156;V;W FLADEN;0;0;9;;21;4356;43G1;5711,1;1139,56;73,8;30;1,88;109,2;4,4;;0,7600;21;200;190;2;Total length TL;;;160
greater weever;2019-02-04;2019;1;2;OXBH.2019.156;Locked;10102;156;V;W FLADEN;0;0;9;;21;4356;43G1;5711,1;1139,56;73,8;30;1,88;109,2;4,4;;0,7600;21;200;200;6;Total length TL;;;160
greater weever;2019-02-04;2019;1;2;OXBH.2019.156;Locked;10102;156;V;W FLADEN;0;0;9;;21;4356;43G1;5711,1;1139,56;73,8;30;1,88;109,2;4,4;;0,7600;21;200;210;14;Total length TL;;;160
greater weever;2019-02-04;2019;1;2;OXBH.2019.156;Locked;10102;156;V;W FLADEN;0;0;9;;21;4356;43G1;5711,1;1139,56;73,8;30;1,88;109,2;4,4;;0,7600;21;200;220;20;Total length TL;;;160
greater weever;2019-02-04;2019;1;2;OXBH.2019.156;Locked;10102;156;V;W FLADEN;0;0;9;;21;4356;43G1;5711,1;1139,56;73,8;30;1,88;109,2;4,4;;0,7600;21;200;230;20;Total length TL;;;160
greater weever;2019-02-04;2019;1;2;OXBH.2019.156;Locked;10102;156;V;W FLADEN;0;0;9;;21;4356;43G1;5711,1;1139,56;73,8;30;1,88;109,2;4,4;;0,7600;21;200;240;26;Total length TL;;;160
greater weever;2019-02-04;2019;1;2;OXBH.2019.156;Locked;10102;156;V;W FLADEN;0;0;9;;21;4356;43G1;5711,1;1139,56;73,8;30;1,88;109,2;4,4;;0,7600;21;200;250;32;Total length TL;;;160
greater weever;2019-02-04;2019;1;2;OXBH.2019.156;Locked;10102;156;V;W FLADEN;0;0;9;;21;4356;43G1;5711,1;1139,56;73,8;30;1,88;109,2;4,4;;0,7600;21;200;260;38;Total length TL;;;160
greater weever;2019-02-04;2019;1;2;OXBH.2019.156;Locked;10102;156;V;W FLADEN;0;0;9;;21;4356;43G1;5711,1;1139,56;73,8;30;1,88;109,2;4,4;;0,7600;21;200;270;14;Total length TL;;;160
greater weever;2019-02-04;2019;1;2;OXBH.2019.156;Locked;10102;156;V;W FLADEN;0;0;9;;21;4356;43G1;5711,1;1139,56;73,8;30;1,88;109,2;4,4;;0,7600;21;200;280;8;Total length TL;;;160
greater weever;2019-02-04;2019;1;2;OXBH.2019.156;Locked;10102;156;V;W FLADEN;0;0;9;;21;4356;43G1;5711,1;1139,56;73,8;30;1,88;109,2;4,4;;0,7600;21;200;290;8;Total length TL;;;160
greater weever;2019-02-04;2019;1;2;OXBH.2019.156;Locked;10102;156;V;W FLADEN;0;0;9;;21;4356;43G1;5711,1;1139,56;73,8;30;1,88;109,2;4,4;;0,7600;21;200;300;2;Total length TL;;;160
greater weever;2019-02-04;2019;1;2;OXBH.2019.156;Locked;10102;156;V;W FLADEN;0;0;9;;21;4356;43G1;5711,1;1139,56;73,8;30;1,88;109,2;4,4;;0,7600;21;200;330;2;Total length TL;;;160
greater weever;2019-02-04;2019;1;2;OXBH.2019.156;Locked;10102;156;V;W FLADEN;0;0;9;;21;4356;43G1;5711,1;1139,56;73,8;30;1,88;109,2;4,4;;0,7600;21;200;340;2;Total length TL;;;160
greater weever;2019-02-04;2019;1;2;OXBH.2019.157;Locked;10103;157;V;10 WNW NIDINGEN;0;0;9;;21;4356;43G1;5719,51;1134,67;62,1;30;1,87;79;4,5;;0,5470;,23;2;260;2;Total length TL;;;159
greater weever;2019-02-04;2019;1;2;OXBH.2019.158;Locked;10108;158;I;4 N BÖCHERS BANK;;;;;21;4356;43G1;5722,77;1119,3;40,1;25;1,6;;;;;;;;;;;;
greater weever;2019-02-05;2019;1;2;OXBH.2019.162;Locked;10109;162;V;8 W VINGA;;;;;20;4456;44G1;5735,03;1124,2;53,1;30;1,87;;;;;;;;;;;;161
greater weever;2019-08-20;2019;3;8;OXBH.2019.11;Locked;10161;11;V;9 W MÅSESKÄR;;;;;20;4556;45G1;5803,36;1104,91;130;30;1,9;;;;;;;;;;;;10
greater weever;2019-08-20;2019;3;8;OXBH.2019.12;Locked;10162;12;I;LERAN;;;;;20;4556;45G1;5826,73;1103,14;57,8;17;1,08;;;;;;;;;;;;
greater weever;2019-08-20;2019;3;8;OXBH.2019.13;Locked;10163;13;V;PERSGRUND;;;;;20;4655;46G0;5838,23;1050,31;82,6;30;1,85;;;;;;;;;;;;14
greater weever;2019-08-20;2019;3;8;OXBH.2019.15;Locked;10164;15;V;11 S SVENNER;;;;;20;4655;46G0;5848,36;1009,26;230,8;30;1,81;;;;;;;;;;;;16
greater weever;2019-08-21;2019;3;8;OXBH.2019.31;Locked;10165;31;V;24,5 NNW SKAGEN;;;;;20;4555;45G0;5807,24;1022,35;160;30;1,85;;;;;;;;;;;;32
greater weever;2019-08-21;2019;3;8;OXBH.2019.33;Locked;10166;33;V;SKAGBANKEN NORD;;;;;20;4455;44G0;5751,98;1017,23;88,3;30;1,87;;;;;;;;;;;;32
greater weever;2019-08-21;2019;3;8;OXBH.2019.34;Locked;10167;34;V;29 N HIRTSHALS;;;;;20;4554;45F9;5803,91;0954,39;187,9;27;1,64;;;;;;;;;;;;38
greater weever;2019-08-21;2019;3;8;OXBH.2019.35;Locked;10168;35;V;28 NNW HIRTSHALS;;;;;20;4554;45F9;5802,16;0941,2;263,4;30;1,87;;;;;;;;;;;;36
greater weever;2019-08-22;2019;3;8;OXBH.2019.45;Locked;10169;45;V;6 ESE SKAGEN;0;0;9;;20;4455;44G0;5742,14;1047,98;25,3;30;1,83;71,5;4,5;;0,4850;16,52;128;160;2;Total length TL;;;44
greater weever;2019-08-22;2019;3;8;OXBH.2019.45;Locked;10169;45;V;6 ESE SKAGEN;0;0;9;;20;4455;44G0;5742,14;1047,98;25,3;30;1,83;71,5;4,5;;0,4850;16,52;128;190;2;Total length TL;;;44
greater weever;2019-08-22;2019;3;8;OXBH.2019.45;Locked;10169;45;V;6 ESE SKAGEN;0;0;9;;20;4455;44G0;5742,14;1047,98;25,3;30;1,83;71,5;4,5;;0,4850;16,52;128;220;2;Total length TL;;;44
greater weever;2019-08-22;2019;3;8;OXBH.2019.45;Locked;10169;45;V;6 ESE SKAGEN;0;0;9;;20;4455;44G0;5742,14;1047,98;25,3;30;1,83;71,5;4,5;;0,4850;16,52;128;230;6;Total length TL;;;44
greater weever;2019-08-22;2019;3;8;OXBH.2019.45;Locked;10169;45;V;6 ESE SKAGEN;0;0;9;;20;4455;44G0;5742,14;1047,98;25,3;30;1,83;71,5;4,5;;0,4850;16,52;128;240;14;Total length TL;;;44
greater weever;2019-08-22;2019;3;8;OXBH.2019.45;Locked;10169;45;V;6 ESE SKAGEN;0;0;9;;20;4455;44G0;5742,14;1047,98;25,3;30;1,83;71,5;4,5;;0,4850;16,52;128;250;12;Total length TL;;;44
greater weever;2019-08-22;2019;3;8;OXBH.2019.45;Locked;10169;45;V;6 ESE SKAGEN;0;0;9;;20;4455;44G0;5742,14;1047,98;25,3;30;1,83;71,5;4,5;;0,4850;16,52;128;260;12;Total length TL;;;44
greater weever;2019-08-22;2019;3;8;OXBH.2019.45;Locked;10169;45;V;6 ESE SKAGEN;0;0;9;;20;4455;44G0;5742,14;1047,98;25,3;30;1,83;71,5;4,5;;0,4850;16,52;128;270;24;Total length TL;;;44
greater weever;2019-08-22;2019;3;8;OXBH.2019.45;Locked;10169;45;V;6 ESE SKAGEN;0;0;9;;20;4455;44G0;5742,14;1047,98;25,3;30;1,83;71,5;4,5;;0,4850;16,52;128;280;10;Total length TL;;;44
greater weever;2019-08-22;2019;3;8;OXBH.2019.45;Locked;10169;45;V;6 ESE SKAGEN;0;0;9;;20;4455;44G0;5742,14;1047,98;25,3;30;1,83;71,5;4,5;;0,4850;16,52;128;290;20;Total length TL;;;44
greater weever;2019-08-22;2019;3;8;OXBH.2019.45;Locked;10169;45;V;6 ESE SKAGEN;0;0;9;;20;4455;44G0;5742,14;1047,98;25,3;30;1,83;71,5;4,5;;0,4850;16,52;128;300;12;Total length TL;;;44
greater weever;2019-08-22;2019;3;8;OXBH.2019.45;Locked;10169;45;V;6 ESE SKAGEN;0;0;9;;20;4455;44G0;5742,14;1047,98;25,3;30;1,83;71,5;4,5;;0,4850;16,52;128;310;8;Total length TL;;;44
greater weever;2019-08-22;2019;3;8;OXBH.2019.45;Locked;10169;45;V;6 ESE SKAGEN;0;0;9;;20;4455;44G0;5742,14;1047,98;25,3;30;1,83;71,5;4,5;;0,4850;16,52;128;330;2;Total length TL;;;44
greater weever;2019-08-22;2019;3;8;OXBH.2019.45;Locked;10169;45;V;6 ESE SKAGEN;0;0;9;;20;4455;44G0;5742,14;1047,98;25,3;30;1,83;71,5;4,5;;0,4850;16,52;128;350;2;Total length TL;;;44
greater weever;2019-08-22;2019;3;8;OXBH.2019.46;Locked;10170;46;V;17 W TRUBADUREN;0;0;9;;20;4456;44G1;5735,99;1102,94;35,3;30;1,85;65,3;4,5;;0,4470;13,24;98;230;2;Total length TL;;;47
greater weever;2019-08-22;2019;3;8;OXBH.2019.46;Locked;10170;46;V;17 W TRUBADUREN;0;0;9;;20;4456;44G1;5735,99;1102,94;35,3;30;1,85;65,3;4,5;;0,4470;13,24;98;240;4;Total length TL;;;47
greater weever;2019-08-22;2019;3;8;OXBH.2019.46;Locked;10170;46;V;17 W TRUBADUREN;0;0;9;;20;4456;44G1;5735,99;1102,94;35,3;30;1,85;65,3;4,5;;0,4470;13,24;98;250;14;Total length TL;;;47
greater weever;2019-08-22;2019;3;8;OXBH.2019.46;Locked;10170;46;V;17 W TRUBADUREN;0;0;9;;20;4456;44G1;5735,99;1102,94;35,3;30;1,85;65,3;4,5;;0,4470;13,24;98;260;16;Total length TL;;;47
greater weever;2019-08-22;2019;3;8;OXBH.2019.46;Locked;10170;46;V;17 W TRUBADUREN;0;0;9;;20;4456;44G1;5735,99;1102,94;35,3;30;1,85;65,3;4,5;;0,4470;13,24;98;270;26;Total length TL;;;47
greater weever;2019-08-22;2019;3;8;OXBH.2019.46;Locked;10170;46;V;17 W TRUBADUREN;0;0;9;;20;4456;44G1;5735,99;1102,94;35,3;30;1,85;65,3;4,5;;0,4470;13,24;98;280;14;Total length TL;;;47
greater weever;2019-08-22;2019;3;8;OXBH.2019.46;Locked;10170;46;V;17 W TRUBADUREN;0;0;9;;20;4456;44G1;5735,99;1102,94;35,3;30;1,85;65,3;4,5;;0,4470;13,24;98;290;6;Total length TL;;;47
greater weever;2019-08-22;2019;3;8;OXBH.2019.46;Locked;10170;46;V;17 W TRUBADUREN;0;0;9;;20;4456;44G1;5735,99;1102,94;35,3;30;1,85;65,3;4,5;;0,4470;13,24;98;300;10;Total length TL;;;47
greater weever;2019-08-22;2019;3;8;OXBH.2019.46;Locked;10170;46;V;17 W TRUBADUREN;0;0;9;;20;4456;44G1;5735,99;1102,94;35,3;30;1,85;65,3;4,5;;0,4470;13,24;98;310;2;Total length TL;;;47
greater weever;2019-08-22;2019;3;8;OXBH.2019.46;Locked;10170;46;V;17 W TRUBADUREN;0;0;9;;20;4456;44G1;5735,99;1102,94;35,3;30;1,85;65,3;4,5;;0,4470;13,24;98;330;2;Total length TL;;;47
greater weever;2019-08-22;2019;3;8;OXBH.2019.46;Locked;10170;46;V;17 W TRUBADUREN;0;0;9;;20;4456;44G1;5735,99;1102,94;35,3;30;1,85;65,3;4,5;;0,4470;13,24;98;350;2;Total length TL;;;47
greater weever;2019-08-22;2019;3;8;OXBH.2019.48;Locked;10171;48;V;7 ENE HIRSHOLM;0;0;9;;20;4455;44G0;5733,77;1051,95;29,9;20;1,23;70,6;4,4;;0,4820;21,435;165;200;3;Total length TL;;;49
greater weever;2019-08-22;2019;3;8;OXBH.2019.48;Locked;10171;48;V;7 ENE HIRSHOLM;0;0;9;;20;4455;44G0;5733,77;1051,95;29,9;20;1,23;70,6;4,4;;0,4820;21,435;165;220;3;Total length TL;;;49
greater weever;2019-08-22;2019;3;8;OXBH.2019.48;Locked;10171;48;V;7 ENE HIRSHOLM;0;0;9;;20;4455;44G0;5733,77;1051,95;29,9;20;1,23;70,6;4,4;;0,4820;21,435;165;240;9;Total length TL;;;49
greater weever;2019-08-22;2019;3;8;OXBH.2019.48;Locked;10171;48;V;7 ENE HIRSHOLM;0;0;9;;20;4455;44G0;5733,77;1051,95;29,9;20;1,23;70,6;4,4;;0,4820;21,435;165;250;30;Total length TL;;;49
greater weever;2019-08-22;2019;3;8;OXBH.2019.48;Locked;10171;48;V;7 ENE HIRSHOLM;0;0;9;;20;4455;44G0;5733,77;1051,95;29,9;20;1,23;70,6;4,4;;0,4820;21,435;165;260;27;Total length TL;;;49
greater weever;2019-08-22;2019;3;8;OXBH.2019.48;Locked;10171;48;V;7 ENE HIRSHOLM;0;0;9;;20;4455;44G0;5733,77;1051,95;29,9;20;1,23;70,6;4,4;;0,4820;21,435;165;270;27;Total length TL;;;49
greater weever;2019-08-22;2019;3;8;OXBH.2019.48;Locked;10171;48;V;7 ENE HIRSHOLM;0;0;9;;20;4455;44G0;5733,77;1051,95;29,9;20;1,23;70,6;4,4;;0,4820;21,435;165;280;39;Total length TL;;;49
greater weever;2019-08-22;2019;3;8;OXBH.2019.48;Locked;10171;48;V;7 ENE HIRSHOLM;0;0;9;;20;4455;44G0;5733,77;1051,95;29,9;20;1,23;70,6;4,4;;0,4820;21,435;165;290;12;Total length TL;;;49
greater weever;2019-08-22;2019;3;8;OXBH.2019.48;Locked;10171;48;V;7 ENE HIRSHOLM;0;0;9;;20;4455;44G0;5733,77;1051,95;29,9;20;1,23;70,6;4,4;;0,4820;21,435;165;300;9;Total length TL;;;49
greater weever;2019-08-22;2019;3;8;OXBH.2019.48;Locked;10171;48;V;7 ENE HIRSHOLM;0;0;9;;20;4455;44G0;5733,77;1051,95;29,9;20;1,23;70,6;4,4;;0,4820;21,435;165;310;3;Total length TL;;;49
greater weever;2019-08-22;2019;3;8;OXBH.2019.48;Locked;10171;48;V;7 ENE HIRSHOLM;0;0;9;;20;4455;44G0;5733,77;1051,95;29,9;20;1,23;70,6;4,4;;0,4820;21,435;165;330;3;Total length TL;;;49
greater weever;2019-08-22;2019;3;8;OXBH.2019.50;Locked;10172;50;V;LÄSÖ RÄNNA;0;0;9;;21;4355;43G0;5727,97;1052,33;40,2;30;1,86;72,1;4,8;;0,4970;,452;4;250;2;Total length TL;;;51
